,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
9114,9114,2006-11-26,2006,12,False,Washington Redskins,17.0,13.0,Carolina Panthers,CAR,"(-6.0, 0)","(36.0, 0)",FedEx Field,False,48.0,"(4.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9130,9130,2006-12-03,2006,13,False,Washington Redskins,14.0,24.0,Atlanta Falcons,WAS,"(-1.5, 0)","(38.5, 0)",FedEx Field,False,40.0,"(7.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9146,9146,2006-12-10,2006,14,False,Washington Redskins,19.0,21.0,Philadelphia Eagles,PHI,"(-2.0, 0)","(40.5, 0)",FedEx Field,False,37.0,"(7.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9158,9158,2006-12-17,2006,15,False,New Orleans Saints,10.0,16.0,Washington Redskins,NO,"(-9.5, 0)","(47.0, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9177,9177,2006-12-24,2006,16,False,St. Louis Rams,37.0,31.0,Washington Redskins,LAR,"(-2.0, 0)","(43.0, 0)",Edward Jones Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9180,9180,2006-12-30,2006,17,False,Washington Redskins,28.0,34.0,New York Giants,NYG,"(-2.0, 0)","(43.0, 0)",FedEx Field,False,42.0,"(5.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9220,9220,2007-09-09,2007,1,False,Washington Redskins,16.0,13.0,Miami Dolphins,WAS,"(-3.0, 0)","(34.5, 0)",FedEx Field,False,77.0,"(8.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9238,9238,2007-09-17,2007,2,False,Philadelphia Eagles,12.0,20.0,Washington Redskins,PHI,"(-7.0, 0)","(38.5, 0)",Lincoln Financial Field,False,61.0,"(8.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9253,9253,2007-09-23,2007,3,False,Washington Redskins,17.0,24.0,New York Giants,WAS,"(-3.5, 0)","(42.5, 0)",FedEx Field,False,76.0,"(8.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9281,9281,2007-10-07,2007,5,False,Washington Redskins,34.0,3.0,Detroit Lions,WAS,"(-4.0, 0)","(44.5, 0)",FedEx Field,False,77.0,"(7.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9288,9288,2007-10-14,2007,6,False,Green Bay Packers,17.0,14.0,Washington Redskins,GB,"(-3.0, 0)","(40.5, 0)",Lambeau Field,False,42.0,"(4.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9308,9308,2007-10-21,2007,7,False,Washington Redskins,21.0,19.0,Arizona Cardinals,WAS,"(-8.0, 0)","(36.0, 0)",FedEx Field,False,65.0,"(7.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9315,9315,2007-10-28,2007,8,False,New England Patriots,52.0,7.0,Washington Redskins,NE,"(-14.5, 0)","(46.5, 0)",Gillette Stadium,False,57.0,"(16.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9331,9331,2007-11-04,2007,9,False,New York Jets,20.0,23.0,Washington Redskins,WAS,"(-3.5, 0)","(36.0, 0)",Giants Stadium,False,52.0,"(14.0, 0)","(43.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9349,9349,2007-11-11,2007,10,False,Washington Redskins,25.0,33.0,Philadelphia Eagles,WAS,"(-2.5, 0)","(37.5, 0)",FedEx Field,False,44.0,"(7.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9355,9355,2007-11-18,2007,11,False,Dallas Cowboys,28.0,23.0,Washington Redskins,DAL,"(-11.0, 0)","(47.0, 0)",Texas Stadium,False,69.0,"(8.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9381,9381,2007-11-25,2007,12,False,Tampa Bay Buccaneers,19.0,13.0,Washington Redskins,TB,"(-3.0, 0)","(38.5, 0)",Raymond James Stadium,False,74.0,"(6.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9397,9397,2007-12-02,2007,13,False,Washington Redskins,16.0,17.0,Buffalo Bills,WAS,"(-6.5, 0)","(37.5, 0)",FedEx Field,False,40.0,"(9.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9399,9399,2007-12-06,2007,14,False,Washington Redskins,24.0,16.0,Chicago Bears,WAS,"(-3.0, 0)","(40.0, 0)",FedEx Field,False,29.0,"(12.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9424,9424,2007-12-16,2007,15,False,New York Giants,10.0,22.0,Washington Redskins,NYG,"(-6.5, 0)","(36.5, 0)",Giants Stadium,False,34.0,"(23.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9440,9440,2007-12-23,2007,16,False,Minnesota Vikings,21.0,32.0,Washington Redskins,MIN,"(-6.5, 0)","(40.5, 0)",Hubert H. Humphrey Metrodome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9462,9462,2007-12-30,2007,17,False,Washington Redskins,27.0,6.0,Dallas Cowboys,WAS,"(-9.0, 0)","(39.5, 0)",FedEx Field,False,43.0,"(6.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9464,9464,2008-01-05,2007,Wildcard,True,Seattle Seahawks,35.0,14.0,Washington Redskins,SEA,"(-3.5, 0)","(38.5, 0)",CenturyLink Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9474,9474,2008-09-04,2008,1,False,New York Giants,16.0,7.0,Washington Redskins,NYG,"(-4.5, 0)","(41.5, 0)",Giants Stadium,False,79.0,"(10.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9503,9503,2008-09-14,2008,2,False,Washington Redskins,29.0,24.0,New Orleans Saints,WAS,"(-1.0, 0)","(43.5, 0)",FedEx Field,False,82.0,"(11.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9519,9519,2008-09-21,2008,3,False,Washington Redskins,24.0,17.0,Arizona Cardinals,WAS,"(-3.0, 0)","(43.5, 0)",FedEx Field,False,68.0,"(4.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9524,9524,2008-09-28,2008,4,False,Dallas Cowboys,24.0,26.0,Washington Redskins,DAL,"(-10.0, 0)","(47.0, 0)",Texas Stadium,False,79.0,"(4.0, 0)","(44.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9545,9545,2008-10-05,2008,5,False,Philadelphia Eagles,17.0,23.0,Washington Redskins,PHI,"(-6.5, 0)","(42.0, 0)",Lincoln Financial Field,False,62.0,"(6.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9560,9560,2008-10-12,2008,6,False,Washington Redskins,17.0,19.0,St. Louis Rams,WAS,"(-13.5, 0)","(44.0, 0)",FedEx Field,False,65.0,"(3.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9574,9574,2008-10-19,2008,7,False,Washington Redskins,14.0,11.0,Cleveland Browns,WAS,"(-7.0, 0)","(42.0, 0)",FedEx Field,False,51.0,"(14.0, 0)","(43.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9579,9579,2008-10-26,2008,8,False,Detroit Lions,17.0,25.0,Washington Redskins,WAS,"(-7.0, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9603,9603,2008-11-03,2008,9,False,Washington Redskins,6.0,23.0,Pittsburgh Steelers,WAS,"(-2.5, 0)","(37.0, 0)",FedEx Field,False,52.0,"(6.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9632,9632,2008-11-16,2008,11,False,Washington Redskins,10.0,14.0,Dallas Cowboys,DAL,"(-2.0, 0)","(43.0, 0)",FedEx Field,False,49.0,"(16.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9646,9646,2008-11-23,2008,12,False,Seattle Seahawks,17.0,20.0,Washington Redskins,WAS,"(-3.0, 0)","(40.0, 0)",CenturyLink Field,False,43.0,"(5.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9664,9664,2008-11-30,2008,13,False,Washington Redskins,7.0,23.0,New York Giants,NYG,"(-4.0, 0)","(41.0, 0)",FedEx Field,False,40.0,"(8.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9668,9668,2008-12-07,2008,14,False,Baltimore Ravens,24.0,10.0,Washington Redskins,BAL,"(-6.5, 0)","(35.0, 0)",M&T Bank Stadium,False,31.0,"(15.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9687,9687,2008-12-14,2008,15,False,Cincinnati Bengals,20.0,13.0,Washington Redskins,WAS,"(-6.5, 0)","(36.5, 0)",Paul Brown Stadium,False,43.0,"(18.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9712,9712,2008-12-21,2008,16,False,Washington Redskins,10.0,3.0,Philadelphia Eagles,PHI,"(-6.0, 0)","(37.5, 0)",FedEx Field,False,34.0,"(12.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9728,9728,2008-12-28,2008,17,False,San Francisco 49ers,27.0,24.0,Washington Redskins,SF,"(-3.0, 0)","(37.0, 0)",Candlestick Park,False,50.0,"(3.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9752,9752,2009-09-13,2009,1,False,New York Giants,23.0,17.0,Washington Redskins,NYG,"(-6.0, 0)","(37.0, 0)",Giants Stadium,False,80.0,"(9.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9771,9771,2009-09-20,2009,2,False,Washington Redskins,9.0,7.0,St. Louis Rams,WAS,"(-10.0, 0)","(37.0, 0)",FedEx Field,False,68.0,"(5.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9777,9777,2009-09-27,2009,3,False,Detroit Lions,19.0,14.0,Washington Redskins,WAS,"(-6.0, 0)","(39.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9801,9801,2009-10-04,2009,4,False,Washington Redskins,16.0,13.0,Tampa Bay Buccaneers,WAS,"(-9.0, 0)","(35.5, 0)",FedEx Field,False,68.0,"(9.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9806,9806,2009-10-11,2009,5,False,Carolina Panthers,20.0,17.0,Washington Redskins,CAR,"(-5.5, 0)","(38.0, 0)",Bank of America Stadium,False,65.0,"(8.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9829,9829,2009-10-18,2009,6,False,Washington Redskins,6.0,14.0,Kansas City Chiefs,WAS,"(-6.5, 0)","(36.5, 0)",FedEx Field,False,45.0,"(17.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9843,9843,2009-10-26,2009,7,False,Washington Redskins,17.0,27.0,Philadelphia Eagles,PHI,"(-9.0, 0)","(38.0, 0)",FedEx Field,False,55.0,"(5.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9857,9857,2009-11-08,2009,9,False,Atlanta Falcons,31.0,17.0,Washington Redskins,ATL,"(-9.0, 0)","(41.0, 0)",Georgia Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
9883,9883,2009-11-15,2009,10,False,Washington Redskins,27.0,17.0,Denver Broncos,DEN,"(-3.5, 0)","(36.5, 0)",FedEx Field,False,67.0,"(7.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9888,9888,2009-11-22,2009,11,False,Dallas Cowboys,7.0,6.0,Washington Redskins,DAL,"(-10.5, 0)","(41.5, 0)",Cowboys Stadium,False,61.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9911,9911,2009-11-29,2009,12,False,Philadelphia Eagles,27.0,24.0,Washington Redskins,PHI,"(-10.0, 0)","(40.5, 0)",Lincoln Financial Field,False,56.0,"(7.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9931,9931,2009-12-06,2009,13,False,Washington Redskins,30.0,33.0,New Orleans Saints,NO,"(-8.0, 0)","(47.0, 0)",FedEx Field,False,34.0,"(11.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9945,9945,2009-12-13,2009,14,False,Oakland Raiders,13.0,34.0,Washington Redskins,WAS,"(-2.5, 0)","(37.5, 0)",Oakland Coliseum,False,52.0,"(14.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
9964,9964,2009-12-21,2009,15,False,Washington Redskins,12.0,45.0,New York Giants,NYG,"(-3.0, 0)","(43.5, 0)",FedEx Field,False,35.0,"(10.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9979,9979,2009-12-27,2009,16,False,Washington Redskins,0.0,17.0,Dallas Cowboys,DAL,"(-7.0, 0)","(42.0, 0)",FedEx Field,False,42.0,"(6.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
9993,9993,2010-01-03,2009,17,False,San Diego Chargers,23.0,20.0,Washington Redskins,LAC,"(-3.0, 0)","(39.0, 0)",Qualcomm Stadium,False,78.0,"(4.0, 0)","(39.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10021,10021,2010-09-12,2010,1,False,Washington Redskins,13.0,7.0,Dallas Cowboys,DAL,"(-3.0, 0)","(40.0, 0)",FedEx Field,False,66.0,"(2.0, 0)","(85.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10038,10038,2010-09-19,2010,2,False,Washington Redskins,27.0,30.0,Houston Texans,HOU,"(-3.0, 0)","(42.5, 0)",FedEx Field,False,85.0,"(6.0, 0)","(43.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10053,10053,2010-09-26,2010,3,False,St. Louis Rams,30.0,16.0,Washington Redskins,WAS,"(-5.0, 0)","(39.0, 0)",Edward Jones Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10064,10064,2010-10-03,2010,4,False,Philadelphia Eagles,12.0,17.0,Washington Redskins,PHI,"(-5.0, 0)","(43.5, 0)",Lincoln Financial Field,False,63.0,"(1.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10082,10082,2010-10-10,2010,5,False,Washington Redskins,16.0,13.0,Green Bay Packers,GB,"(-3.0, 0)","(45.5, 0)",FedEx Field,False,72.0,"(0.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10096,10096,2010-10-17,2010,6,False,Washington Redskins,24.0,27.0,Indianapolis Colts,IND,"(-3.0, 0)","(45.0, 0)",FedEx Field,False,70.0,"(7.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10101,10101,2010-10-24,2010,7,False,Chicago Bears,14.0,17.0,Washington Redskins,CHI,"(-3.0, 0)","(40.0, 0)",Soldier Field,False,67.0,"(1.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10115,10115,2010-10-31,2010,8,False,Detroit Lions,37.0,25.0,Washington Redskins,DET,"(-3.0, 0)","(45.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10151,10151,2010-11-15,2010,10,False,Washington Redskins,28.0,59.0,Philadelphia Eagles,PHI,"(-3.5, 0)","(43.5, 0)",FedEx Field,False,52.0,"(3.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10166,10166,2010-11-21,2010,11,False,Tennessee Titans,16.0,19.0,Washington Redskins,TEN,"(-7.0, 0)","(44.5, 0)",Nissan Stadium,False,66.0,"(1.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10182,10182,2010-11-28,2010,12,False,Washington Redskins,13.0,17.0,Minnesota Vikings,MIN,"(-2.5, 0)","(44.0, 0)",FedEx Field,False,47.0,"(5.0, 0)","(44.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10194,10194,2010-12-05,2010,13,False,New York Giants,31.0,7.0,Washington Redskins,NYG,"(-7.5, 0)","(43.0, 0)",MetLife Stadium,False,34.0,"(1.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10213,10213,2010-12-12,2010,14,False,Washington Redskins,16.0,17.0,Tampa Bay Buccaneers,TB,"(-1.5, 0)","(41.5, 0)",FedEx Field,False,43.0,"(5.0, 0)","(96.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10220,10220,2010-12-19,2010,15,False,Dallas Cowboys,33.0,30.0,Washington Redskins,DAL,"(-9.5, 0)","(44.5, 0)",Cowboys Stadium,False,51.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10240,10240,2010-12-26,2010,16,False,Jacksonville Jaguars,17.0,20.0,Washington Redskins,JAX,"(-6.5, 0)","(45.0, 0)",EverBank Field,False,38.0,"(0.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10263,10263,2011-01-02,2010,17,False,Washington Redskins,14.0,17.0,New York Giants,NYG,"(-4.0, 0)","(44.5, 0)",FedEx Field,False,44.0,"(7.0, 0)","(79.0, 0)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10288,10288,2011-09-11,2011,1,False,Washington Redskins,28.0,14.0,New York Giants,NYG,"(-2.0, 0)","(40.0, 0)",FedEx Field,False,87.0,"(5.0, 0)","(38.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10305,10305,2011-09-18,2011,2,False,Washington Redskins,22.0,21.0,Arizona Cardinals,WAS,"(-4.5, 0)","(45.0, 0)",FedEx Field,False,66.0,"(7.0, 0)","(71.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10322,10322,2011-09-26,2011,3,False,Dallas Cowboys,18.0,16.0,Washington Redskins,DAL,"(-3.5, 0)","(45.0, 0)",Cowboys Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10337,10337,2011-10-02,2011,4,False,St. Louis Rams,10.0,17.0,Washington Redskins,WAS,"(-3.0, 0)","(44.0, 0)",Edward Jones Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10363,10363,2011-10-16,2011,6,False,Washington Redskins,13.0,20.0,Philadelphia Eagles,PHI,"(-3.0, 0)","(46.5, 0)",FedEx Field,False,69.0,"(7.0, 0)","(26.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10366,10366,2011-10-23,2011,7,False,Carolina Panthers,33.0,20.0,Washington Redskins,CAR,"(-2.5, 0)","(44.5, 0)",Bank of America Stadium,False,67.0,"(0.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10379,10379,2011-10-30,2011,8,False,Buffalo Bills,23.0,0.0,Washington Redskins,BUF,"(-4.0, 0)","(46.5, 0)",Rogers Centre,True,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10403,10403,2011-11-06,2011,9,False,Washington Redskins,11.0,19.0,San Francisco 49ers,SF,"(-4.5, 0)","(37.5, 0)",FedEx Field,False,58.0,"(6.0, 0)","(48.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10414,10414,2011-11-13,2011,10,False,Miami Dolphins,20.0,9.0,Washington Redskins,MIA,"(-4.0, 0)","(38.0, 0)",Sun Life Stadium,False,79.0,"(1.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10433,10433,2011-11-20,2011,11,False,Washington Redskins,24.0,27.0,Dallas Cowboys,DAL,"(-7.0, 0)","(43.0, 0)",FedEx Field,False,67.0,"(4.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10447,10447,2011-11-27,2011,12,False,Seattle Seahawks,17.0,23.0,Washington Redskins,SEA,"(-3.0, 0)","(37.5, 0)",CenturyLink Field,False,49.0,"(13.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10465,10465,2011-12-04,2011,13,False,Washington Redskins,19.0,34.0,New York Jets,NYJ,"(-3.0, 0)","(38.5, 0)",FedEx Field,False,56.0,"(5.0, 0)","(57.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10481,10481,2011-12-11,2011,14,False,Washington Redskins,27.0,34.0,New England Patriots,NE,"(-7.5, 0)","(47.0, 0)",FedEx Field,False,40.0,"(0.0, 0)","(33.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10493,10493,2011-12-18,2011,15,False,New York Giants,10.0,23.0,Washington Redskins,NYG,"(-6.0, 0)","(46.5, 0)",MetLife Stadium,False,31.0,"(9.0, 0)","(34.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10512,10512,2011-12-24,2011,16,False,Washington Redskins,26.0,33.0,Minnesota Vikings,WAS,"(-6.0, 0)","(43.0, 0)",FedEx Field,False,45.0,"(9.0, 0)","(36.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10529,10529,2012-01-01,2011,17,False,Philadelphia Eagles,34.0,10.0,Washington Redskins,PHI,"(-7.0, 0)","(44.5, 0)",Lincoln Financial Field,False,53.0,"(1.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10552,10552,2012-09-09,2012,1,False,New Orleans Saints,32.0,40.0,Washington Redskins,NO,"(-9.0, 0)","(50.5, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10572,10572,2012-09-16,2012,2,False,St. Louis Rams,31.0,28.0,Washington Redskins,WAS,"(-3.5, 0)","(42.5, 0)",Edward Jones Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10588,10588,2012-09-23,2012,3,False,Washington Redskins,31.0,38.0,Cincinnati Bengals,WAS,"(-3.0, 0)","(49.5, 0)",FedEx Field,False,67.0,"(6.0, 0)","(40.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10603,10603,2012-09-30,2012,4,False,Tampa Bay Buccaneers,22.0,24.0,Washington Redskins,TB,"(-2.0, 0)","(45.0, 0)",Raymond James Stadium,False,89.0,"(8.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10617,10617,2012-10-07,2012,5,False,Washington Redskins,17.0,24.0,Atlanta Falcons,ATL,"(-3.0, 0)","(51.0, 0)",FedEx Field,False,52.0,"(4.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10631,10631,2012-10-14,2012,6,False,Washington Redskins,38.0,26.0,Minnesota Vikings,MIN,"(-2.0, 0)","(44.0, 0)",FedEx Field,False,74.0,"(12.0, 0)","(40.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10641,10641,2012-10-21,2012,7,False,New York Giants,27.0,23.0,Washington Redskins,NYG,"(-6.5, 0)","(51.5, 0)",MetLife Stadium,False,67.0,"(15.0, 0)","(44.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10656,10656,2012-10-28,2012,8,False,Pittsburgh Steelers,27.0,12.0,Washington Redskins,PIT,"(-4.5, 0)","(44.0, 0)",Heinz Field,False,45.0,"(8.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 0, 1, 0]"
10672,10672,2012-11-04,2012,9,False,Washington Redskins,13.0,21.0,Carolina Panthers,WAS,"(-3.0, 0)","(48.5, 0)",FedEx Field,False,50.0,"(3.0, 0)","(44.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10700,10700,2012-11-18,2012,11,False,Washington Redskins,31.0,6.0,Philadelphia Eagles,WAS,"(-3.5, 0)","(46.0, 0)",FedEx Field,False,52.0,"(9.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10702,10702,2012-11-22,2012,12,False,Dallas Cowboys,31.0,38.0,Washington Redskins,DAL,"(-3.5, 0)","(47.5, 0)",Cowboys Stadium,False,75.0,"(14.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10733,10733,2012-12-03,2012,13,False,Washington Redskins,17.0,16.0,New York Giants,NYG,"(-3.0, 0)","(50.0, 0)",FedEx Field,False,60.0,"(1.0, 0)","(98.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10748,10748,2012-12-09,2012,14,False,Washington Redskins,31.0,28.0,Baltimore Ravens,WAS,"(-1.5, 0)","(48.0, 0)",FedEx Field,False,51.0,"(8.0, 0)","(95.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10756,10756,2012-12-16,2012,15,False,Cleveland Browns,21.0,38.0,Washington Redskins,CLE,"(-4.0, 0)","(40.5, 0)",FirstEnergy Stadium,False,59.0,"(9.0, 0)","(67.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10778,10778,2012-12-23,2012,16,False,Philadelphia Eagles,20.0,27.0,Washington Redskins,WAS,"(-6.0, 0)","(46.0, 0)",Lincoln Financial Field,False,44.0,"(9.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10797,10797,2012-12-30,2012,17,False,Washington Redskins,28.0,18.0,Dallas Cowboys,WAS,"(-3.0, 0)","(49.0, 0)",FedEx Field,False,37.0,"(9.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10801,10801,2013-01-06,2012,Wildcard,True,Washington Redskins,14.0,24.0,Seattle Seahawks,SEA,"(-3.0, 0)","(45.0, 0)",FedEx Field,False,,"(0, 1)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10824,10824,2013-09-09,2013,1,False,Washington Redskins,27.0,33.0,Philadelphia Eagles,WAS,"(-4.5, 0)","(53.5, 0)",FedEx Field,False,80.0,"(9.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10831,10831,2013-09-15,2013,2,False,Green Bay Packers,38.0,20.0,Washington Redskins,GB,"(-8.0, 0)","(50.0, 0)",Lambeau Field,False,62.0,"(4.0, 0)","(100.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
