,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10,10,1966-09-11,1966,1,False,Pittsburgh Steelers,34.0,34.0,New York Giants,,"(0, 1)","(0, 1)",Pitt Stadium,False,64.0,"(5.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
17,17,1966-09-18,1966,2,False,Dallas Cowboys,52.0,7.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,72.0,"(9.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
34,34,1966-09-25,1966,3,False,Philadelphia Eagles,35.0,17.0,New York Giants,,"(0, 1)","(0, 1)",Franklin Field,False,55.0,"(11.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
43,43,1966-10-02,1966,4,False,New York Giants,7.0,28.0,Cleveland Browns,,"(0, 1)","(0, 1)",Yankee Stadium,False,52.0,"(13.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
56,56,1966-10-09,1966,5,False,St. Louis Cardinals,24.0,19.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,64.0,"(10.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
66,66,1966-10-16,1966,6,False,New York Giants,13.0,10.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,64.0,"(14.0, 0)","(81.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
76,76,1966-10-23,1966,7,False,New York Giants,3.0,31.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,59.0,"(10.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
97,97,1966-11-06,1966,9,False,New York Giants,17.0,20.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,48.0,"(14.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
108,108,1966-11-13,1966,10,False,Los Angeles Rams,55.0,14.0,New York Giants,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,62.0,"(9.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
120,120,1966-11-20,1966,11,False,New York Giants,16.0,27.0,Atlanta Falcons,,"(0, 1)","(0, 1)",Yankee Stadium,False,36.0,"(16.0, 0)","(44.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
134,134,1966-11-27,1966,12,False,Washington Redskins,72.0,41.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,42.0,"(5.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
138,138,1966-12-04,1966,13,False,Cleveland Browns,49.0,40.0,New York Giants,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,18.0,"(8.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
152,152,1966-12-11,1966,14,False,New York Giants,28.0,47.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",Yankee Stadium,False,54.0,"(15.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
164,164,1966-12-18,1966,15,False,New York Giants,7.0,17.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yankee Stadium,False,50.0,"(14.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
186,186,1967-09-17,1967,1,False,St. Louis Cardinals,20.0,37.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,72.0,"(5.0, 0)","(90.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
189,189,1967-09-24,1967,2,False,Dallas Cowboys,38.0,24.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,77.0,"(4.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
210,210,1967-10-01,1967,3,False,Washington Redskins,38.0,34.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,56.0,"(9.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
220,220,1967-10-08,1967,4,False,New York Giants,27.0,21.0,New Orleans Saints,,"(0, 1)","(0, 1)",Yankee Stadium,False,55.0,"(10.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
233,233,1967-10-15,1967,5,False,Pittsburgh Steelers,24.0,27.0,New York Giants,,"(0, 1)","(0, 1)",Pitt Stadium,False,54.0,"(6.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
243,243,1967-10-22,1967,6,False,New York Giants,21.0,48.0,Green Bay Packers,,"(0, 1)","(0, 1)",Yankee Stadium,False,54.0,"(10.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
252,252,1967-10-29,1967,7,False,New York Giants,38.0,34.0,Cleveland Browns,,"(0, 1)","(0, 1)",Yankee Stadium,False,46.0,"(12.0, 0)","(47.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
266,266,1967-11-05,1967,8,False,Minnesota Vikings,27.0,24.0,New York Giants,,"(0, 1)","(0, 1)",Metropolitan Stadium,False,26.0,"(13.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
273,273,1967-11-12,1967,9,False,Chicago Bears,34.0,7.0,New York Giants,,"(0, 1)","(0, 1)",Wrigley Field,False,51.0,"(15.0, 0)","(62.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
292,292,1967-11-19,1967,10,False,New York Giants,28.0,20.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",Yankee Stadium,False,43.0,"(20.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
304,304,1967-11-26,1967,11,False,New York Giants,44.0,7.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,48.0,"(14.0, 0)","(56.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
308,308,1967-12-03,1967,12,False,Cleveland Browns,24.0,14.0,New York Giants,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,39.0,"(15.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
327,327,1967-12-10,1967,13,False,New York Giants,7.0,30.0,Detroit Lions,,"(0, 1)","(0, 1)",Yankee Stadium,False,36.0,"(14.0, 0)","(53.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
339,339,1967-12-17,1967,14,False,New York Giants,37.0,14.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,38.0,"(15.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
364,364,1968-09-15,1968,1,False,Pittsburgh Steelers,20.0,34.0,New York Giants,,"(0, 1)","(0, 1)",Pitt Stadium,False,64.0,"(5.0, 0)","(63.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
377,377,1968-09-22,1968,2,False,Philadelphia Eagles,25.0,34.0,New York Giants,,"(0, 1)","(0, 1)",Franklin Field,False,70.0,"(9.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
388,388,1968-09-29,1968,3,False,New York Giants,48.0,21.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,62.0,"(13.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
401,401,1968-10-06,1968,4,False,New York Giants,38.0,21.0,New Orleans Saints,,"(0, 1)","(0, 1)",Yankee Stadium,False,54.0,"(10.0, 0)","(45.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
406,406,1968-10-13,1968,5,False,Atlanta Falcons,24.0,21.0,New York Giants,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,69.0,"(5.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
426,426,1968-10-20,1968,6,False,New York Giants,10.0,26.0,San Francisco 49ers,,"(0, 1)","(0, 1)",Yankee Stadium,False,63.0,"(13.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
442,442,1968-10-27,1968,7,False,Washington Redskins,10.0,13.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,46.0,"(12.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
451,451,1968-11-03,1968,8,False,New York Giants,0.0,26.0,Baltimore Colts,,"(0, 1)","(0, 1)",Yankee Stadium,False,58.0,"(8.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
463,463,1968-11-10,1968,9,False,Dallas Cowboys,21.0,27.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,50.0,"(16.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
478,478,1968-11-17,1968,10,False,New York Giants,7.0,6.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,40.0,"(14.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
490,490,1968-11-24,1968,11,False,Los Angeles Rams,24.0,21.0,New York Giants,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,59.0,"(6.0, 0)","(89.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
501,501,1968-12-01,1968,12,False,Cleveland Browns,45.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,32.0,"(11.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
514,514,1968-12-08,1968,13,False,New York Giants,21.0,28.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,33.0,"(17.0, 0)","(50.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
529,529,1968-12-15,1968,14,False,New York Giants,10.0,28.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yankee Stadium,False,30.0,"(20.0, 0)","(83.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
554,554,1969-09-21,1969,1,False,New York Giants,24.0,23.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Yankee Stadium,False,58.0,"(13.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
561,561,1969-09-28,1969,2,False,Detroit Lions,24.0,0.0,New York Giants,,"(0, 1)","(0, 1)",Tiger Stadium,False,55.0,"(12.0, 0)","(65.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
579,579,1969-10-05,1969,3,False,New York Giants,28.0,24.0,Chicago Bears,,"(0, 1)","(0, 1)",Yankee Stadium,False,55.0,"(14.0, 0)","(58.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
592,592,1969-10-12,1969,4,False,New York Giants,10.0,7.0,Pittsburgh Steelers,,"(0, 1)","(0, 1)",Yankee Stadium,False,67.0,"(9.0, 0)","(81.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
607,607,1969-10-19,1969,5,False,Washington Redskins,20.0,14.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,54.0,"(4.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
621,621,1969-10-27,1969,6,False,Dallas Cowboys,25.0,3.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,56.0,"(16.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
630,630,1969-11-02,1969,7,False,New York Giants,20.0,23.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,56.0,"(14.0, 0)","(82.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
646,646,1969-11-09,1969,8,False,St. Louis Cardinals,42.0,17.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,48.0,"(4.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
654,654,1969-11-16,1969,9,False,New York Giants,24.0,25.0,New Orleans Saints,,"(0, 1)","(0, 1)",Yankee Stadium,False,34.0,"(16.0, 0)","(48.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
663,663,1969-11-23,1969,10,False,Cleveland Browns,28.0,17.0,New York Giants,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,44.0,"(10.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
681,681,1969-11-30,1969,11,False,Green Bay Packers,20.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Lambeau Field,False,32.0,"(17.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
695,695,1969-12-07,1969,12,False,New York Giants,49.0,6.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,34.0,"(10.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
709,709,1969-12-14,1969,13,False,Pittsburgh Steelers,17.0,21.0,New York Giants,,"(0, 1)","(0, 1)",Pitt Stadium,False,35.0,"(12.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
720,720,1969-12-21,1969,14,False,New York Giants,27.0,14.0,Cleveland Browns,,"(0, 1)","(0, 1)",Yankee Stadium,False,30.0,"(13.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
729,729,1970-09-19,1970,1,False,New York Giants,16.0,24.0,Chicago Bears,,"(0, 1)","(0, 1)",Yankee Stadium,False,71.0,"(13.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
744,744,1970-09-27,1970,2,False,Dallas Cowboys,28.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,60.0,"(11.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
763,763,1970-10-04,1970,3,False,New Orleans Saints,14.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Tulane Stadium,False,74.0,"(8.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
774,774,1970-10-11,1970,4,False,New York Giants,30.0,23.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,64.0,"(9.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
780,780,1970-10-18,1970,5,False,Boston Patriots,0.0,16.0,New York Giants,,"(0, 1)","(0, 1)",Harvard Stadium,False,46.0,"(22.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
799,799,1970-10-25,1970,6,False,New York Giants,35.0,17.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,59.0,"(11.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
815,815,1970-11-01,1970,7,False,New York Jets,10.0,22.0,New York Giants,,"(0, 1)","(0, 1)",Shea Stadium,False,53.0,"(11.0, 0)","(80.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
824,824,1970-11-08,1970,8,False,New York Giants,23.0,20.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yankee Stadium,False,52.0,"(12.0, 0)","(64.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
841,841,1970-11-15,1970,9,False,New York Giants,35.0,33.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,50.0,"(15.0, 0)","(84.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
857,857,1970-11-23,1970,10,False,Philadelphia Eagles,23.0,20.0,New York Giants,,"(0, 1)","(0, 1)",Veterans Stadium,False,46.0,"(16.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
869,869,1970-11-29,1970,11,False,Washington Redskins,24.0,27.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,48.0,"(6.0, 0)","(75.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
878,878,1970-12-06,1970,12,False,New York Giants,20.0,6.0,Buffalo Bills,,"(0, 1)","(0, 1)",Yankee Stadium,False,37.0,"(22.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
894,894,1970-12-13,1970,13,False,St. Louis Cardinals,17.0,34.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,33.0,"(15.0, 0)","(76.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
905,905,1970-12-20,1970,14,False,New York Giants,3.0,31.0,Los Angeles Rams,,"(0, 1)","(0, 1)",Yankee Stadium,False,46.0,"(20.0, 0)","(49.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
924,924,1971-09-19,1971,1,False,Green Bay Packers,40.0,42.0,New York Giants,,"(0, 1)","(0, 1)",Lambeau Field,False,52.0,"(9.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
938,938,1971-09-26,1971,2,False,New York Giants,3.0,30.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,62.0,"(8.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
954,954,1971-10-03,1971,3,False,St. Louis Cardinals,20.0,21.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,73.0,"(10.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
968,968,1971-10-11,1971,4,False,Dallas Cowboys,20.0,13.0,New York Giants,,"(0, 1)","(0, 1)",Cotton Bowl,False,64.0,"(7.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
976,976,1971-10-17,1971,5,False,New York Giants,7.0,31.0,Baltimore Colts,,"(0, 1)","(0, 1)",Yankee Stadium,False,63.0,"(13.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
991,991,1971-10-24,1971,6,False,Philadelphia Eagles,23.0,7.0,New York Giants,,"(0, 1)","(0, 1)",Veterans Stadium,False,63.0,"(20.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1001,1001,1971-10-31,1971,7,False,New York Giants,10.0,17.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Yankee Stadium,False,60.0,"(12.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1015,1015,1971-11-07,1971,8,False,New York Giants,35.0,17.0,San Diego Chargers,,"(0, 1)","(0, 1)",Yankee Stadium,False,52.0,"(19.0, 0)","(69.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1021,1021,1971-11-14,1971,9,False,Atlanta Falcons,17.0,21.0,New York Giants,,"(0, 1)","(0, 1)",Atlanta-Fulton County Stadium,False,58.0,"(8.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1043,1043,1971-11-21,1971,10,False,Pittsburgh Steelers,17.0,13.0,New York Giants,,"(0, 1)","(0, 1)",Three Rivers Stadium,False,35.0,"(19.0, 0)","(79.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1054,1054,1971-11-28,1971,11,False,New York Giants,7.0,24.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,44.0,"(13.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1071,1071,1971-12-05,1971,12,False,Washington Redskins,23.0,7.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,28.0,"(7.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1080,1080,1971-12-12,1971,13,False,New York Giants,14.0,42.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yankee Stadium,False,45.0,"(7.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1093,1093,1971-12-19,1971,14,False,New York Giants,28.0,41.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,25.0,"(17.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1112,1112,1972-09-17,1972,1,False,Detroit Lions,30.0,16.0,New York Giants,,"(0, 1)","(0, 1)",Tiger Stadium,False,76.0,"(15.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1127,1127,1972-09-24,1972,2,False,New York Giants,14.0,23.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yankee Stadium,False,60.0,"(8.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1144,1144,1972-10-02,1972,3,False,Philadelphia Eagles,12.0,27.0,New York Giants,,"(0, 1)","(0, 1)",Veterans Stadium,False,55.0,"(7.0, 0)","(54.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1154,1154,1972-10-08,1972,4,False,New York Giants,45.0,21.0,New Orleans Saints,,"(0, 1)","(0, 1)",Yankee Stadium,False,57.0,"(19.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1168,1168,1972-10-15,1972,5,False,San Francisco 49ers,17.0,23.0,New York Giants,,"(0, 1)","(0, 1)",Candlestick Park,False,59.0,"(11.0, 0)","(89.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1177,1177,1972-10-22,1972,6,False,New York Giants,27.0,21.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yankee Stadium,False,49.0,"(8.0, 0)","(60.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1191,1191,1972-10-29,1972,7,False,New York Giants,16.0,23.0,Washington Redskins,,"(0, 1)","(0, 1)",Yankee Stadium,False,61.0,"(11.0, 0)","(91.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1204,1204,1972-11-05,1972,8,False,New York Giants,29.0,17.0,Denver Broncos,,"(0, 1)","(0, 1)",Yankee Stadium,False,45.0,"(13.0, 0)","(86.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1221,1221,1972-11-12,1972,9,False,Washington Redskins,27.0,13.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,48.0,"(9.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1234,1234,1972-11-19,1972,10,False,St. Louis Cardinals,7.0,13.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,34.0,"(12.0, 0)","(96.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1243,1243,1972-11-26,1972,11,False,New York Giants,62.0,10.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yankee Stadium,False,50.0,"(15.0, 0)","(77.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1251,1251,1972-12-03,1972,12,False,Cincinnati Bengals,13.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Cinergy Field,False,49.0,"(15.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1270,1270,1972-12-10,1972,13,False,New York Giants,13.0,23.0,Miami Dolphins,,"(0, 1)","(0, 1)",Yankee Stadium,False,47.0,"(9.0, 0)","(88.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1278,1278,1972-12-17,1972,14,False,Dallas Cowboys,3.0,23.0,New York Giants,,"(0, 1)","(0, 1)",Texas Stadium,False,36.0,"(11.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1303,1303,1973-09-16,1973,1,False,New York Giants,34.0,14.0,Houston Oilers,,"(0, 1)","(0, 1)",Yale Bowl,False,68.0,"(10.0, 0)","(72.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1315,1315,1973-09-23,1973,2,False,New York Giants,23.0,23.0,Philadelphia Eagles,,"(0, 1)","(0, 1)",Yale Bowl,False,72.0,"(12.0, 0)","(74.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1323,1323,1973-09-30,1973,3,False,Cleveland Browns,12.0,10.0,New York Giants,,"(0, 1)","(0, 1)",Cleveland Municipal Stadium,False,62.0,"(9.0, 0)","(68.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1343,1343,1973-10-07,1973,4,False,New York Giants,14.0,16.0,Green Bay Packers,,"(0, 1)","(0, 1)",Yale Bowl,False,58.0,"(5.0, 0)","(55.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1355,1355,1973-10-14,1973,5,False,New York Giants,3.0,21.0,Washington Redskins,,"(0, 1)","(0, 1)",Yale Bowl,False,66.0,"(17.0, 0)","(46.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1363,1363,1973-10-21,1973,6,False,Dallas Cowboys,45.0,28.0,New York Giants,,"(0, 1)","(0, 1)",Texas Stadium,False,63.0,"(6.0, 0)","(70.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1384,1384,1973-10-28,1973,7,False,St. Louis Cardinals,35.0,27.0,New York Giants,,"(0, 1)","(0, 1)",Busch Memorial Stadium,False,44.0,"(11.0, 0)","(93.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1394,1394,1973-11-04,1973,8,False,Oakland Raiders,42.0,0.0,New York Giants,,"(0, 1)","(0, 1)",Oakland Coliseum,False,49.0,"(11.0, 0)","(73.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1406,1406,1973-11-11,1973,9,False,New York Giants,10.0,23.0,Dallas Cowboys,,"(0, 1)","(0, 1)",Yale Bowl,False,36.0,"(12.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1419,1419,1973-11-18,1973,10,False,New York Giants,24.0,13.0,St. Louis Cardinals,,"(0, 1)","(0, 1)",Yale Bowl,False,41.0,"(15.0, 0)","(48.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1436,1436,1973-11-25,1973,11,False,Philadelphia Eagles,20.0,16.0,New York Giants,,"(0, 1)","(0, 1)",Veterans Stadium,False,58.0,"(12.0, 0)","(89.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1449,1449,1973-12-02,1973,12,False,Washington Redskins,27.0,24.0,New York Giants,,"(0, 1)","(0, 1)",RFK Memorial Stadium,False,41.0,"(8.0, 0)","(52.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1463,1463,1973-12-10,1973,13,False,Los Angeles Rams,40.0,6.0,New York Giants,,"(0, 1)","(0, 1)",Los Angeles Memorial Coliseum,False,66.0,"(7.0, 0)","(28.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1472,1472,1973-12-16,1973,14,False,New York Giants,7.0,31.0,Minnesota Vikings,,"(0, 1)","(0, 1)",Yale Bowl,False,30.0,"(13.0, 0)","(66.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
1493,1493,1974-09-15,1974,1,False,New York Giants,10.0,13.0,Washington Redskins,,"(0, 1)","(0, 1)",Yale Bowl,False,63.0,"(10.0, 0)","(61.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
