,Unnamed: 0,schedule_date,schedule_season,schedule_week,schedule_playoff,team_home,score_home,score_away,team_away,team_favorite_id,spread_favorite,over_under_line,stadium,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail
10667,10667,2012-11-04,2012,9,False,Jacksonville Jaguars,14.0,31.0,Detroit Lions,DET,"(-6.0, 0)","(44.0, 0)",EverBank Field,False,81.0,"(9.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10680,10680,2012-11-11,2012,10,False,Minnesota Vikings,34.0,24.0,Detroit Lions,DET,"(-3.0, 0)","(45.5, 0)",Mall of America Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10693,10693,2012-11-18,2012,11,False,Detroit Lions,20.0,24.0,Green Bay Packers,GB,"(-3.0, 0)","(53.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10703,10703,2012-11-22,2012,12,False,Detroit Lions,31.0,34.0,Houston Texans,HOU,"(-4.0, 0)","(49.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10724,10724,2012-12-02,2012,13,False,Detroit Lions,33.0,35.0,Indianapolis Colts,DET,"(-7.0, 0)","(51.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10739,10739,2012-12-09,2012,14,False,Green Bay Packers,27.0,20.0,Detroit Lions,GB,"(-6.5, 0)","(49.0, 0)",Lambeau Field,False,33.0,"(9.0, 0)","(92.0, 0)","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
10751,10751,2012-12-16,2012,15,False,Arizona Cardinals,38.0,10.0,Detroit Lions,DET,"(-6.5, 0)","(43.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10766,10766,2012-12-22,2012,16,False,Detroit Lions,18.0,31.0,Atlanta Falcons,ATL,"(-4.0, 0)","(50.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10786,10786,2012-12-30,2012,17,False,Detroit Lions,24.0,26.0,Chicago Bears,CHI,"(-3.0, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10815,10815,2013-09-08,2013,1,False,Detroit Lions,34.0,24.0,Minnesota Vikings,DET,"(-4.5, 0)","(47.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10826,10826,2013-09-15,2013,2,False,Arizona Cardinals,25.0,21.0,Detroit Lions,DET,"(-2.0, 0)","(48.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10855,10855,2013-09-22,2013,3,False,Washington Redskins,20.0,27.0,Detroit Lions,DET,"(-1.0, 0)","(49.5, 0)",FedEx Field,False,72.0,"(8.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10862,10862,2013-09-29,2013,4,False,Detroit Lions,40.0,32.0,Chicago Bears,DET,"(-2.5, 0)","(49.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10877,10877,2013-10-06,2013,5,False,Green Bay Packers,22.0,9.0,Detroit Lions,GB,"(-9.5, 0)","(55.0, 0)",Lambeau Field,False,61.0,"(12.0, 0)","(59.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10889,10889,2013-10-13,2013,6,False,Cleveland Browns,17.0,31.0,Detroit Lions,DET,"(-2.5, 0)","(43.5, 0)",FirstEnergy Stadium,False,67.0,"(8.0, 0)","(78.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10904,10904,2013-10-20,2013,7,False,Detroit Lions,24.0,27.0,Cincinnati Bengals,DET,"(-1.5, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10920,10920,2013-10-27,2013,8,False,Detroit Lions,31.0,30.0,Dallas Cowboys,DET,"(-3.0, 0)","(50.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10946,10946,2013-11-10,2013,10,False,Chicago Bears,19.0,21.0,Detroit Lions,DET,"(-1.5, 0)","(52.0, 0)",Soldier Field,False,47.0,"(6.0, 0)","(51.0, 0)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
10967,10967,2013-11-17,2013,11,False,Pittsburgh Steelers,37.0,27.0,Detroit Lions,DET,"(-3.0, 0)","(45.0, 0)",Heinz Field,False,60.0,"(12.0, 0)","(87.0, 0)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
10975,10975,2013-11-24,2013,12,False,Detroit Lions,21.0,24.0,Tampa Bay Buccaneers,DET,"(-7.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
10987,10987,2013-11-28,2013,13,False,Detroit Lions,40.0,10.0,Green Bay Packers,DET,"(-6.0, 0)","(48.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11010,11010,2013-12-08,2013,14,False,Philadelphia Eagles,34.0,20.0,Detroit Lions,PHI,"(-2.0, 0)","(53.5, 0)",Lincoln Financial Field,False,27.0,"(7.0, 0)","(56.0, 0)","[1, 0, 0, 0, 0, 0, 0, 0, 0]"
11032,11032,2013-12-16,2013,15,False,Detroit Lions,16.0,18.0,Baltimore Ravens,DET,"(-5.5, 0)","(49.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11037,11037,2013-12-22,2013,16,False,Detroit Lions,20.0,23.0,New York Giants,DET,"(-9.0, 0)","(48.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11056,11056,2013-12-29,2013,17,False,Minnesota Vikings,14.0,13.0,Detroit Lions,DET,"(-2.5, 0)","(49.5, 0)",Mall of America Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11091,11091,2014-09-08,2014,1,False,Detroit Lions,35.0,14.0,New York Giants,DET,"(-6.5, 0)","(47.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11094,11094,2014-09-14,2014,2,False,Carolina Panthers,24.0,7.0,Detroit Lions,CAR,"(-1.0, 0)","(43.5, 0)",Bank of America Stadium,False,68.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11114,11114,2014-09-21,2014,3,False,Detroit Lions,19.0,7.0,Green Bay Packers,DET,"(-1.5, 0)","(52.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11131,11131,2014-09-28,2014,4,False,New York Jets,17.0,24.0,Detroit Lions,NYJ,"(-2.0, 0)","(44.0, 0)",MetLife Stadium,False,85.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11141,11141,2014-10-05,2014,5,False,Detroit Lions,14.0,17.0,Buffalo Bills,DET,"(-4.5, 0)","(43.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11159,11159,2014-10-12,2014,6,False,Minnesota Vikings,3.0,17.0,Detroit Lions,MIN,"(-1.0, 0)","(43.0, 0)",TCF Bank Stadium,False,61.0,"(20.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11173,11173,2014-10-19,2014,7,False,Detroit Lions,24.0,23.0,New Orleans Saints,DET,"(-1.5, 0)","(46.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11184,11184,2014-10-26,2014,8,False,Atlanta Falcons,21.0,22.0,Detroit Lions,DET,"(-3.5, 0)","(45.5, 0)",Wembley Stadium,True,58.0,"(13.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11214,11214,2014-11-09,2014,10,False,Detroit Lions,20.0,16.0,Miami Dolphins,DET,"(-3.0, 0)","(43.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11224,11224,2014-11-16,2014,11,False,Arizona Cardinals,14.0,6.0,Detroit Lions,DET,"(-1.0, 0)","(41.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11244,11244,2014-11-23,2014,12,False,New England Patriots,34.0,9.0,Detroit Lions,NE,"(-7.5, 0)","(47.5, 0)",Gillette Stadium,False,61.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11253,11253,2014-11-27,2014,13,False,Detroit Lions,34.0,17.0,Chicago Bears,DET,"(-7.5, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11273,11273,2014-12-07,2014,14,False,Detroit Lions,34.0,17.0,Tampa Bay Buccaneers,DET,"(-10.5, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11290,11290,2014-12-14,2014,15,False,Detroit Lions,16.0,14.0,Minnesota Vikings,DET,"(-8.0, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11305,11305,2014-12-21,2014,16,False,Chicago Bears,14.0,20.0,Detroit Lions,DET,"(-10.0, 0)","(44.5, 0)",Soldier Field,False,36.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11319,11319,2014-12-28,2014,17,False,Green Bay Packers,30.0,20.0,Detroit Lions,GB,"(-9.0, 0)","(47.0, 0)",Lambeau Field,False,25.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11334,11334,2015-01-04,2014,Wildcard,True,Dallas Cowboys,24.0,20.0,Detroit Lions,DAL,"(-6.0, 0)","(48.5, 0)",Cowboys Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11353,11353,2015-09-13,2015,1,False,San Diego Chargers,33.0,28.0,Detroit Lions,LAC,"(-3.5, 0)","(45.5, 0)",Qualcomm Stadium,False,82.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11367,11367,2015-09-20,2015,2,False,Minnesota Vikings,26.0,16.0,Detroit Lions,MIN,"(-2.5, 0)","(44.0, 0)",TCF Bank Stadium,False,70.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11381,11381,2015-09-27,2015,3,False,Detroit Lions,12.0,24.0,Denver Broncos,DEN,"(-3.0, 0)","(45.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11405,11405,2015-10-05,2015,4,False,Seattle Seahawks,13.0,10.0,Detroit Lions,SEA,"(-10.0, 0)","(43.0, 0)",CenturyLink Field,False,61.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11411,11411,2015-10-11,2015,5,False,Detroit Lions,17.0,42.0,Arizona Cardinals,ARI,"(-4.5, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11423,11423,2015-10-18,2015,6,False,Detroit Lions,37.0,34.0,Chicago Bears,DET,"(-3.5, 0)","(45.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11436,11436,2015-10-25,2015,7,False,Detroit Lions,19.0,28.0,Minnesota Vikings,DET,"(-1.0, 0)","(45.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11456,11456,2015-11-01,2015,8,False,Kansas City Chiefs,45.0,10.0,Detroit Lions,DET,"(-3.0, 0)","(45.0, 0)",Wembley Stadium,True,57.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11478,11478,2015-11-15,2015,10,False,Green Bay Packers,16.0,18.0,Detroit Lions,GB,"(-10.5, 0)","(50.0, 0)",Lambeau Field,False,57.0,"(6.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11495,11495,2015-11-22,2015,11,False,Detroit Lions,18.0,13.0,Oakland Raiders,LVR,"(-1.5, 0)","(50.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11504,11504,2015-11-26,2015,12,False,Detroit Lions,45.0,14.0,Philadelphia Eagles,DET,"(-3.0, 0)","(47.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11519,11519,2015-12-03,2015,13,False,Detroit Lions,23.0,27.0,Green Bay Packers,GB,"(-2.5, 0)","(46.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11548,11548,2015-12-13,2015,14,False,St. Louis Rams,21.0,14.0,Detroit Lions,DET,"(-3.0, 0)","(41.5, 0)",Edward Jones Dome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11566,11566,2015-12-21,2015,15,False,New Orleans Saints,27.0,35.0,Detroit Lions,NO,"(-2.5, 0)","(52.0, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11573,11573,2015-12-27,2015,16,False,Detroit Lions,32.0,17.0,San Francisco 49ers,DET,"(-9.0, 0)","(42.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11587,11587,2016-01-03,2015,17,False,Chicago Bears,20.0,24.0,Detroit Lions,DET,"(-2.5, 0)","(45.0, 0)",Soldier Field,False,30.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11616,11616,2016-09-11,2016,1,False,Indianapolis Colts,35.0,39.0,Detroit Lions,IND,"(-2.5, 0)","(51.5, 0)",Lucas Oil Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11631,11631,2016-09-18,2016,2,False,Detroit Lions,15.0,16.0,Tennessee Titans,DET,"(-6.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11647,11647,2016-09-25,2016,3,False,Green Bay Packers,34.0,27.0,Detroit Lions,GB,"(-6.5, 0)","(47.5, 0)",Lambeau Field,False,72.0,"(10.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11662,11662,2016-10-02,2016,4,False,Chicago Bears,17.0,14.0,Detroit Lions,DET,"(-3.0, 0)","(48.0, 0)",Soldier Field,False,64.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11678,11678,2016-10-09,2016,5,False,Detroit Lions,24.0,23.0,Philadelphia Eagles,PHI,"(-3.5, 0)","(46.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11690,11690,2016-10-16,2016,6,False,Detroit Lions,31.0,28.0,Los Angeles Rams,DET,"(-2.5, 0)","(44.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11706,11706,2016-10-23,2016,7,False,Detroit Lions,20.0,17.0,Washington Redskins,WAS,"(-1.0, 0)","(50.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11725,11725,2016-10-30,2016,8,False,Houston Texans,20.0,13.0,Detroit Lions,HOU,"(-1.0, 0)","(46.5, 0)",Reliant Stadium,False,80.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 0, 0, 1]"
11737,11737,2016-11-06,2016,9,False,Minnesota Vikings,16.0,22.0,Detroit Lions,MIN,"(-4.5, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11761,11761,2016-11-20,2016,11,False,Detroit Lions,26.0,19.0,Jacksonville Jaguars,DET,"(-5.5, 0)","(47.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11772,11772,2016-11-24,2016,12,False,Detroit Lions,16.0,13.0,Minnesota Vikings,DET,"(-1.5, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11796,11796,2016-12-04,2016,13,False,New Orleans Saints,13.0,28.0,Detroit Lions,NO,"(-6.5, 0)","(53.5, 0)",Louisiana Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11806,11806,2016-12-11,2016,14,False,Detroit Lions,20.0,17.0,Chicago Bears,DET,"(-7.5, 0)","(42.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11831,11831,2016-12-18,2016,15,False,New York Giants,17.0,6.0,Detroit Lions,NYG,"(-4.0, 0)","(42.5, 0)",MetLife Stadium,False,48.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11849,11849,2016-12-26,2016,16,False,Dallas Cowboys,42.0,21.0,Detroit Lions,DAL,"(-6.5, 0)","(46.5, 0)",Cowboys Stadium,False,65.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11853,11853,2017-01-01,2016,17,False,Detroit Lions,24.0,31.0,Green Bay Packers,GB,"(-3.5, 0)","(50.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11867,11867,2017-01-07,2016,WildCard,True,Seattle Seahawks,26.0,6.0,Detroit Lions,SEA,"(-8.0, 0)","(45.5, 0)",CenturyLink Field,False,38.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11883,11883,2017-09-10,2017,1,False,Detroit Lions,35.0,23.0,Arizona Cardinals,ARI,"(-2.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11907,11907,2017-09-18,2017,2,False,New York Giants,10.0,24.0,Detroit Lions,NYG,"(-3.5, 0)","(43.5, 0)",MetLife Stadium,False,72.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
11912,11912,2017-09-24,2017,3,False,Detroit Lions,26.0,30.0,Atlanta Falcons,ATL,"(-3.0, 0)","(51.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11934,11934,2017-10-01,2017,4,False,Minnesota Vikings,7.0,14.0,Detroit Lions,MIN,"(-2.0, 0)","(42.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11944,11944,2017-10-08,2017,5,False,Detroit Lions,24.0,27.0,Carolina Panthers,DET,"(-2.5, 0)","(43.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11963,11963,2017-10-15,2017,6,False,New Orleans Saints,52.0,38.0,Detroit Lions,NO,"(-4.0, 0)","(49.5, 0)",Mercedes-Benz Superdome,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
11987,11987,2017-10-29,2017,8,False,Detroit Lions,15.0,20.0,Pittsburgh Steelers,PIT,"(-3.0, 0)","(45.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12008,12008,2017-11-06,2017,9,False,Green Bay Packers,17.0,30.0,Detroit Lions,DET,"(-2.5, 0)","(42.5, 0)",Lambeau Field,False,35.0,"(3.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12014,12014,2017-11-12,2017,10,False,Detroit Lions,38.0,24.0,Cleveland Browns,DET,"(-10.5, 0)","(42.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12024,12024,2017-11-19,2017,11,False,Chicago Bears,24.0,27.0,Detroit Lions,DET,"(-3.0, 0)","(41.0, 0)",Soldier Field,False,29.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12038,12038,2017-11-23,2017,12,False,Detroit Lions,23.0,30.0,Minnesota Vikings,MIN,"(-3.0, 0)","(44.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12056,12056,2017-12-03,2017,13,False,Baltimore Ravens,44.0,20.0,Detroit Lions,BAL,"(-3.0, 0)","(43.5, 0)",M&T Bank Stadium,False,53.0,"(4.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12083,12083,2017-12-10,2017,14,False,Tampa Bay Buccaneers,21.0,24.0,Detroit Lions,PICK,"(0.0, 0)","(47.5, 0)",Raymond James Stadium,False,55.0,"(9.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12086,12086,2017-12-16,2017,15,False,Detroit Lions,20.0,10.0,Chicago Bears,DET,"(-5.0, 0)","(43.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12106,12106,2017-12-24,2017,16,False,Cincinnati Bengals,26.0,17.0,Detroit Lions,DET,"(-3.5, 0)","(43.5, 0)",Paul Brown Stadium,False,35.0,"(2.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12120,12120,2017-12-31,2017,17,False,Detroit Lions,35.0,11.0,Green Bay Packers,DET,"(-7.5, 0)","(44.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12158,12158,2018-09-10,2018,1,False,Detroit Lions,17.0,48.0,New York Jets,DET,"(-7.0, 0)","(44.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12171,12171,2018-09-16,2018,2,False,San Francisco 49ers,30.0,27.0,Detroit Lions,SF,"(-6.0, 0)","(48.5, 0)",Levi's Stadium,False,73.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12181,12181,2018-09-23,2018,3,False,Detroit Lions,26.0,10.0,New England Patriots,NE,"(-7.0, 0)","(55.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12196,12196,2018-09-30,2018,4,False,Dallas Cowboys,26.0,24.0,Detroit Lions,DAL,"(-2.5, 0)","(43.5, 0)",AT&T Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12212,12212,2018-10-07,2018,5,False,Detroit Lions,31.0,23.0,Green Bay Packers,GB,"(-1.0, 0)","(50.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12244,12244,2018-10-21,2018,7,False,Miami Dolphins,21.0,32.0,Detroit Lions,DET,"(-3.0, 0)","(47.0, 0)",Hard Rock Stadium,False,89.0,"(8.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12256,12256,2018-10-28,2018,8,False,Detroit Lions,14.0,28.0,Seattle Seahawks,DET,"(-3.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12272,12272,2018-11-04,2018,9,False,Minnesota Vikings,24.0,9.0,Detroit Lions,MIN,"(-4.5, 0)","(47.5, 0)",U.S. Bank Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12279,12279,2018-11-11,2018,10,False,Chicago Bears,34.0,22.0,Detroit Lions,CHI,"(-7.5, 0)","(44.5, 0)",Soldier Field,False,37.0,"(12.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
12297,12297,2018-11-18,2018,11,False,Detroit Lions,20.0,19.0,Carolina Panthers,CAR,"(-4.0, 0)","(48.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12306,12306,2018-11-22,2018,12,False,Detroit Lions,16.0,23.0,Chicago Bears,CHI,"(-3.0, 0)","(43.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12323,12323,2018-12-02,2018,13,False,Detroit Lions,16.0,30.0,Los Angeles Rams,LAR,"(-10.5, 0)","(54.0, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12337,12337,2018-12-09,2018,14,False,Arizona Cardinals,3.0,17.0,Detroit Lions,DET,"(-2.5, 0)","(40.5, 0)",University of Phoenix Stadium,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12357,12357,2018-12-16,2018,15,False,Buffalo Bills,14.0,13.0,Detroit Lions,BUF,"(-2.5, 0)","(40.0, 0)",New Era Field,False,39.0,"(7.0, 0)","(0, 1)","[0, 0, 0, 0, 1, 0, 0, 0, 0]"
12374,12374,2018-12-23,2018,16,False,Detroit Lions,9.0,27.0,Minnesota Vikings,MIN,"(-6.5, 0)","(42.5, 0)",Ford Field,False,72.0,"(0.0, 0)","(0, 1)","[0, 0, 0, 1, 0, 0, 0, 0, 0]"
12387,12387,2018-12-30,2018,17,False,Green Bay Packers,0.0,31.0,Detroit Lions,GB,"(-7.5, 0)","(44.5, 0)",Lambeau Field,False,26.0,"(15.0, 0)","(0, 1)","[0, 0, 0, 0, 0, 0, 1, 0, 0]"
